Country,Year,ISO_Code,Population,GDP,Cement_CO2,Cement_CO2_Per_Capita,CO2,CO2_Growth_Abs,CO2_Growth_Prct,CO2_Including_luc,CO2_Including_luc_Growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,
Denmark,1998,DNK,5298991,1.92868E+11,1.39,0.262,61.238,-4.231,-6.462,56.914,-5.843,-9.31,10.741,0.295,0.224,11.557,0.318,0.241,22.219,4.193,55.004,3065.842,4255.671,1551.463,9.008,76.022,1191.313,1368.32,6.025,47875.398,1.315,0.523,0.099,10.186,1.922,14.408,14.474,-4.324,-0.816,9.74,1.838,6.4,1.208,26.393,4.981,0.099,0.527,253.691,0.211,0.253,0.192,0.255,0.323,0.308,0.262,0.306,0.088,0.067,0.189,0.396,0.167,0.218,0.227,-0.079,0.267,0.239,0.21,0,0.002,0.002,0,76.7,76.35,4.357,7.115
Denmark,1999,DNK,5319856,1.99693E+11,1.355,0.255,58.652,-2.586,-4.222,54.805,-2.109,-3.706,10.302,0.274,0.223,11.025,0.294,0.238,18.672,3.51,56.359,3124.494,4310.476,1570.135,10.114,86.733,1187.466,1394.578,6.575,46251.039,1.232,1.106,0.208,10.711,2.013,13.818,13.873,-3.847,-0.723,9.72,1.827,6.44,1.211,26.258,4.936,0.103,0.55,246.049,0.196,0.237,0.181,0.211,0.318,0.306,0.261,0.304,0.097,0.074,0.186,0.392,0.172,0.475,0.232,-0.07,0.26,0.251,0.209,0,0.002,0.002,0,73.8,73.51,10.74,18.311
Denmark,2000,DNK,5340662,2.08359E+11,1.385,0.259,54.306,-4.346,-7.41,53.353,-1.452,-2.649,9.99,0.256,0.226,10.168,0.261,0.23,15.657,2.932,57.744,3178.8,4363.83,1585.793,10.837,97.373,1186.513,1419.944,7.11,44286.535,1.135,0.723,0.135,10.64,1.992,13.053,13.107,-0.953,-0.178,9.93,1.859,6.44,1.206,25.366,4.75,0.1,0.535,236.519,0.192,0.213,0.175,0.17,0.314,0.304,0.259,0.302,0.101,0.08,0.185,0.388,0.176,0.259,0.225,-0.019,0.246,0.247,0.208,0,0.002,0.002,0,70,69.71,11.271,20.754
Denmark,2001,DNK,5360753,2.11275E+11,1.388,0.259,55.896,1.59,2.928,53.038,-0.315,-0.59,9.894,0.251,0.224,10.427,0.265,0.236,16.558,3.089,59.132,3234.697,4416.868,1602.351,11.608,108.477,1183.655,1445.552,7.577,44250.59,1.123,0.77,0.144,11.105,2.071,13.323,13.321,-2.858,-0.533,10.13,1.89,6.26,1.168,25.608,4.777,0.087,0.467,237.216,0.184,0.218,0.174,0.179,0.308,0.302,0.258,0.3,0.106,0.086,0.183,0.384,0.178,0.274,0.233,-0.06,0.246,0.219,0.207,0,0.002,0.002,0,71.41,71.42,10.479,18.746
Denmark,2002,DNK,5378700,2.13475E+11,1.416,0.263,55.554,-0.343,-0.613,52.403,-0.636,-1.199,9.743,0.245,0.221,10.328,0.26,0.235,16.537,3.075,60.549,3290.25,4469.271,1618.888,12.281,119.574,1180.504,1470.871,8.087,44017.223,1.109,0.674,0.125,11.096,2.063,13.152,13.15,-3.151,-0.586,9.98,1.855,6.1,1.134,25.32,4.707,0.095,0.51,236.755,0.178,0.211,0.167,0.171,0.303,0.3,0.256,0.297,0.109,0.091,0.181,0.381,0.181,0.226,0.226,-0.061,0.244,0.236,0.206,0,0.002,0.002,0,70.73,70.74,10.935,19.683
Denmark,2003,DNK,5396355,2.15533E+11,1.33,0.246,60.645,5.092,9.165,57.824,5.421,10.345,10.715,0.268,0.227,11.238,0.281,0.238,22.573,4.183,61.879,3350.896,4527.094,1641.461,12.951,130.788,1177.683,1495.266,8.551,47297.211,1.184,0.67,0.124,11.214,2.078,14.132,14.13,-2.821,-0.523,9.92,1.838,6.25,1.158,24.394,4.521,0.086,0.463,255.233,0.156,0.219,0.174,0.215,0.297,0.298,0.254,0.296,0.112,0.096,0.179,0.377,0.182,0.224,0.221,-0.05,0.228,0.21,0.205,0,0.002,0.002,0,76.25,76.26,7.006,11.553
Denmark,2004,DNK,5415583,2.22551E+11,1.459,0.269,55.1,-5.545,-9.144,57.848,0.024,0.041,10.682,0.26,0.239,10.174,0.248,0.228,17.281,3.191,63.337,3405.995,4584.942,1658.742,13.703,141.942,1180.431,1519.338,8.932,44621.559,1.086,0.752,0.139,11.154,2.06,12.937,12.933,2.748,0.507,9.86,1.821,5.54,1.023,24.072,4.445,0.07,0.382,241.652,0.16,0.192,0.17,0.159,0.291,0.295,0.253,0.293,0.115,0.1,0.178,0.372,0.181,0.232,0.212,0.051,0.218,0.165,0.204,0,0.002,0.002,0,70.04,70.06,15.258,27.691
Denmark,2005,DNK,5436314,2.29051E+11,1.363,0.251,51.535,-3.565,-6.47,52.744,-5.104,-8.823,9.702,0.23,0.232,9.48,0.225,0.226,14.602,2.686,64.701,3457.53,4637.686,1673.344,14.251,152.632,1181.64,1543.224,9.379,41866.43,0.994,0.548,0.101,10.69,1.966,12.203,12.199,1.209,0.222,9.72,1.788,5.43,0.999,23.886,4.394,0.082,0.446,227.599,0.141,0.174,0.154,0.126,0.285,0.292,0.251,0.29,0.116,0.104,0.177,0.368,0.182,0.159,0.199,0.026,0.214,0.185,0.202,0,0.002,0.002,0,66.32,66.34,15.335,29.757
Denmark,2006,DNK,5457863,2.39379E+11,1.395,0.256,59.488,7.953,15.432,58.681,5.938,11.258,10.752,0.245,0.233,10.899,0.249,0.236,22.006,4.032,66.096,3517.017,4696.367,1695.349,14.782,163.514,1180.834,1567.455,9.821,46091.766,1.051,0.531,0.097,10.882,1.994,13.571,13.568,-0.806,-0.148,9.55,1.75,5.38,0.986,24.231,4.44,0.081,0.443,251.563,0.133,0.194,0.165,0.181,0.278,0.29,0.249,0.288,0.117,0.107,0.175,0.364,0.181,0.153,0.198,-0.016,0.215,0.175,0.201,0,0.002,0.003,0,74.05,74.07,13.089,22.003
Denmark,2007,DNK,5479722,2.42933E+11,1.407,0.257,54.709,-4.778,-8.033,56.578,-2.104,-3.585,10.325,0.233,0.237,9.984,0.225,0.229,18.422,3.362,67.503,3571.726,4752.945,1713.771,15.325,173.252,1182.703,1591.624,10.251,43548.508,0.982,0.543,0.099,9.738,1.777,12.643,12.641,1.869,0.341,9.48,1.73,5.35,0.976,24.169,4.411,0.078,0.43,238.634,0.125,0.174,0.157,0.144,0.271,0.287,0.248,0.285,0.118,0.109,0.175,0.36,0.181,0.149,0.171,0.042,0.214,0.166,0.2,0,0.002,0.003,0,69.27,69.28,15.454,28.248
Denmark,2008,DNK,5502752,2.43074E+11,1.155,0.21,51.256,-3.453,-6.311,52.136,-4.442,-7.852,9.474,0.214,0.23,9.315,0.211,0.226,16.134,2.932,68.658,3622.983,4805.081,1729.905,15.712,183.078,1183.582,1614.94,10.689,41183.277,0.932,0.387,0.07,9.826,1.786,11.952,11.949,0.879,0.16,9.23,1.677,5.36,0.974,23.317,4.237,0.08,0.437,226.621,0.101,0.16,0.142,0.122,0.264,0.283,0.246,0.281,0.118,0.111,0.173,0.356,0.18,0.104,0.168,0.019,0.207,0.169,0.199,0,0.002,0.003,0,65.75,65.77,17.101,33.365
Denmark,2009,DNK,5526455,2.32469E+11,0.764,0.138,48.851,-2.405,-4.692,49.437,-2.698,-5.175,8.946,0.213,0.23,8.84,0.21,0.228,15.784,2.856,69.423,3671.834,4854.518,1745.69,15.974,192.49,1184.168,1637.236,11.022,38827.246,0.923,0.261,0.047,9.412,1.703,11.378,11.374,0.586,0.106,8.88,1.607,5.07,0.917,22.295,4.034,0.06,0.334,214.577,0.065,0.155,0.135,0.121,0.255,0.28,0.244,0.278,0.116,0.113,0.172,0.353,0.178,0.069,0.164,0.012,0.203,0.137,0.197,0,0.002,0.003,0,62.86,62.88,13.453,27.539
Denmark,2010,DNK,5550850,2.38176E+11,0.672,0.121,49.204,0.352,0.721,55.872,6.435,13.016,10.066,0.235,0.245,8.864,0.207,0.216,15.351,2.766,70.095,3721.038,4910.39,1761.041,16.327,203.06,1190.837,1659.181,11.335,41063.633,0.957,0.353,0.064,10.569,1.904,11.378,11.375,6.668,1.201,9.05,1.63,4.98,0.897,21.945,3.954,0.056,0.313,227.938,0.054,0.147,0.146,0.11,0.246,0.277,0.242,0.274,0.116,0.115,0.172,0.349,0.176,0.092,0.171,0.138,0.193,0.127,0.196,0,0.002,0.003,0,63.14,63.16,13.262,26.953
Denmark,2011,DNK,5576016,2.42738E+11,0.862,0.155,44.248,-4.956,-10.072,45.164,-10.708,-19.165,8.1,0.186,0.211,7.935,0.182,0.207,12.915,2.316,70.957,3765.286,4955.554,1773.956,16.579,212.043,1191.753,1680.096,11.656,38406.094,0.882,0.252,0.045,8.983,1.611,10.355,10.005,0.916,0.164,8.73,1.566,4.97,0.891,20.915,3.751,0.058,0.321,214.153,0.064,0.128,0.114,0.088,0.238,0.273,0.239,0.27,0.115,0.116,0.171,0.345,0.174,0.068,0.141,0.018,0.184,0.117,0.194,0,0.002,0.003,0,55.79,57.74,15.63,35.323
Denmark,2012,DNK,5600955,2.4329E+11,0.871,0.156,39.871,-4.377,-9.892,41.446,-3.718,-8.231,7.4,0.17,0.208,7.119,0.164,0.2,10.078,1.799,71.828,3805.156,4997,1784.034,16.796,220.457,1193.328,1700.049,11.994,35563.973,0.819,0.217,0.039,8.414,1.502,9.4,9.052,1.576,0.281,8.56,1.528,5,0.893,19.952,3.562,0.06,0.338,199.192,0.063,0.114,0.104,0.068,0.23,0.269,0.237,0.266,0.113,0.116,0.17,0.341,0.172,0.057,0.129,0.033,0.173,0.122,0.192,0,0.002,0.003,0,50.7,52.65,13.02,32.654
Denmark,2013,DNK,5625393,2.45559E+11,0.867,0.154,41.773,1.902,4.771,45.364,3.917,9.451,8.064,0.185,0.218,7.426,0.17,0.201,12.755,2.267,72.695,3846.93,5042.364,1796.789,17.039,228.396,1196.919,1719.623,12.388,36936.711,0.846,0.244,0.043,7.94,1.411,9.614,9.265,3.591,0.638,8.35,1.484,4.91,0.873,19.574,3.48,0.07,0.394,207.784,0.06,0.118,0.114,0.085,0.223,0.266,0.235,0.262,0.112,0.117,0.169,0.337,0.17,0.063,0.121,0.078,0.168,0.134,0.19,0,0.002,0.003,0,52.12,54.08,10.584,25.337
Denmark,2014,DNK,5650654,2.49674E+11,0.887,0.157,37.578,-4.195,-10.043,38.237,-7.126,-15.71,6.767,0.153,0.191,6.65,0.151,0.188,10.143,1.795,73.582,3884.507,5080.602,1806.932,17.29,235.213,1197.578,1738.708,12.783,35394.48,0.801,0.25,0.044,6.816,1.206,8.829,8.484,0.66,0.117,8.2,1.451,5.09,0.901,19.085,3.377,0.07,0.396,200.002,0.059,0.106,0.094,0.067,0.216,0.262,0.232,0.257,0.111,0.116,0.168,0.333,0.169,0.065,0.102,0.013,0.163,0.13,0.189,0,0.002,0.003,0,47.94,49.89,13.467,35.838
Denmark,2015,DNK,5677795,2.53683E+11,0.932,0.164,35.228,-2.35,-6.253,36.217,-2.02,-5.283,6.379,0.143,0.186,6.205,0.139,0.181,7.242,1.276,74.514,3919.735,5116.819,1814.174,17.537,242.124,1198.568,1758.29,13.097,34312.848,0.768,0.247,0.044,6.911,1.217,8.433,8.089,0.989,0.174,8.2,1.444,5.26,0.926,19.582,3.449,0.055,0.313,194.821,0.064,0.099,0.088,0.049,0.209,0.258,0.229,0.253,0.11,0.116,0.167,0.33,0.166,0.064,0.102,0.018,0.164,0.103,0.187,0,0.002,0.003,0,45.93,47.88,13.996,39.73
Denmark,2016,DNK,5706856,2.56822E+11,1.095,0.192,37.033,1.805,5.125,38.242,2.025,5.592,6.701,0.149,0.193,6.489,0.144,0.187,8.413,1.474,75.609,3956.769,5155.061,1822.587,17.81,249.139,1199.777,1778.153,13.471,34666.891,0.77,0.273,0.048,7.015,1.229,8.66,8.81,1.209,0.212,8.15,1.428,5.24,0.918,19.863,3.48,0.066,0.374,197.839,0.074,0.104,0.095,0.059,0.204,0.255,0.227,0.249,0.109,0.115,0.166,0.326,0.165,0.072,0.101,0.027,0.165,0.125,0.185,0,0.002,0.003,0,50.28,49.42,12.605,34.038
Denmark,2017,DNK,5737286,2.62051E+11,1.194,0.208,34.78,-2.253,-6.084,35.66,-2.583,-6.754,6.215,0.136,0.179,6.062,0.133,0.175,6.253,1.09,76.803,3991.549,5190.721,1828.84,18.051,255.821,1200.656,1798.182,13.851,34656.133,0.759,0.241,0.042,6.682,1.165,8.211,8.361,0.879,0.153,8.08,1.408,5.25,0.915,20.029,3.491,0.066,0.381,198.832,0.079,0.096,0.088,0.043,0.199,0.251,0.225,0.245,0.108,0.115,0.165,0.322,0.163,0.062,0.094,0.02,0.164,0.126,0.183,0,0.002,0.003,0,47.97,47.11,14.542,41.812
Denmark,2018,DNK,5766689,2.68318E+11,1.16,0.201,34.725,-0.055,-0.159,35.531,-0.129,-0.361,6.161,0.132,0.181,6.022,0.129,0.177,6.362,1.103,77.962,4026.274,5226.252,1835.202,18.284,262.3,1201.462,1818.271,14.254,34042.258,0.732,0.233,0.04,6.479,1.123,8.077,8.225,0.806,0.14,7.95,1.379,4.88,0.846,20.09,3.484,0.07,0.403,196.311,0.074,0.094,0.087,0.043,0.194,0.247,0.222,0.241,0.106,0.114,0.165,0.319,0.162,0.056,0.086,0.019,0.164,0.133,0.181,0,0.002,0.003,0,47.43,46.58,15.522,44.7
Denmark,2019,DNK,5795879,,1.129,0.195,30.955,-3.77,-10.855,31.762,-3.77,-10.609,5.48,,0.165,5.341,,0.161,3.588,0.619,79.092,4057.229,5258.014,1838.79,18.479,268.317,1202.268,1837.97,14.582,33139.277,,0.195,0.034,6.017,1.038,7.454,7.602,0.806,0.139,7.78,1.342,5.17,0.892,19.699,3.399,0.057,0.328,192.071,0.07,0.083,0.076,0.024,0.189,0.244,0.22,0.237,0.105,0.112,0.164,0.316,0.16,0.044,0.079,0.018,0.16,0.107,0.179,0,0.002,0.003,0,44.06,43.2,15.453,49.919
Denmark,2020,DNK,5825638,,1.227,0.211,28.282,-2.673,-8.636,29.051,-2.71,-8.533,4.987,,0.17,4.855,,0.165,3.143,0.539,80.319,4085.511,5287.065,1841.933,18.605,273.109,1203.038,1856.561,14.985,29380.422,,0.126,0.022,4.792,0.823,,,0.769,0.132,,,,,18.591,3.191,0.069,0.403,171.16,0.075,0.08,0.074,0.022,0.185,0.24,0.217,0.233,0.103,0.111,0.163,0.313,0.16,0.031,0.063,0.019,0.166,0.136,0.177,0,0.002,0.003,0,,,14.297,50.552
Estonia,1990,EST,1570676,27066095616,0.483,0.308,36.922,-2.01,-5.163,34.321,-1.937,-5.342,21.851,1.268,0.269,23.507,1.364,0.289,24.433,15.556,11.62,1089.839,1237.424,785.64,2.84,32.103,232.041,257.492,0.143,81220.125,4.713,0,0,2.721,1.732,25.161,24.022,-2.601,-1.656,2.3,1.464,1.94,1.235,9.142,5.82,0.091,0.143,127.571,0.098,0.162,0.124,0.281,0.095,0.135,0.089,0.18,0.035,0.041,0.039,0.096,0.008,0,0.071,-0.053,0.099,0.064,0.084,0,0.001,0.001,0,37.73,39.52,-5.536,-14.994
Estonia,1991,EST,1565621,23969413120,0.479,0.306,34.139,-2.784,-7.539,32.087,-2.234,-6.509,20.495,1.339,0.275,21.805,1.424,0.292,22.531,14.391,12.099,1123.977,1269.511,808.171,2.84,34.864,229.989,265.705,0.297,74559.609,4.87,0,0,2.761,1.763,22.764,21.621,-2.052,-1.311,2.28,1.456,1.82,1.162,8.213,5.246,0.098,0.154,116.732,0.094,0.147,0.115,0.262,0.095,0.135,0.089,0.181,0.034,0.042,0.039,0.095,0.014,0,0.071,-0.043,0.084,0.071,0.085,0,0.001,0.001,0,33.85,35.64,-3.837,-11.239
Estonia,1992,EST,1540386,20260763648,0.315,0.205,24.423,-9.716,-28.46,21.308,-10.778,-33.591,13.833,1.052,0.262,15.855,1.205,0.3,17.796,11.553,12.415,1148.4,1290.819,825.967,2.84,36.47,226.875,270.343,0.364,52836.098,4.017,0,0,1.607,1.043,17.995,16.827,-3.114,-2.022,2.31,1.5,1.57,1.019,4.638,3.011,0.044,0.067,81.388,0.06,0.108,0.078,0.212,0.093,0.134,0.089,0.182,0.033,0.042,0.038,0.094,0.016,0,0.041,-0.064,0.05,0.031,0.084,0,0.001,0.001,0,25.92,27.72,-0.344,-1.409
Estonia,1993,EST,1504446,18240808960,0.228,0.152,19.44,-4.983,-20.403,13.248,-8.061,-37.829,8.806,0.726,0.196,12.922,1.066,0.288,13.589,9.032,12.643,1167.84,1304.067,839.556,2.84,37.274,220.683,275.142,0.385,44924.789,3.705,0,0,0.803,0.534,14.537,13.34,-6.192,-4.116,2.09,1.389,1.43,0.951,4.799,3.19,0.014,0.02,67.587,0.041,0.085,0.048,0.16,0.091,0.133,0.088,0.181,0.032,0.041,0.037,0.093,0.015,0,0.02,-0.127,0.052,0.009,0.084,0,0.001,0.001,0,20.07,21.87,-1.459,-7.503
Estonia,1994,EST,1475730,17654292480,0.33,0.224,20.046,0.606,3.119,12.462,-0.786,-5.933,8.444,0.706,0.182,13.584,1.135,0.292,14.118,9.567,12.973,1187.886,1316.529,853.674,2.84,38.393,213.098,279.602,0.404,46444,3.882,0,0,1.119,0.759,14.183,12.963,-7.584,-5.139,1.79,1.213,1.3,0.881,4.46,3.022,0.013,0.019,68.539,0.056,0.087,0.044,0.165,0.09,0.132,0.088,0.181,0.031,0.04,0.035,0.091,0.015,0,0.027,-0.143,0.048,0.009,0.083,0,0.001,0.001,0,19.13,20.93,-3.384,-16.879
Estonia,1995,EST,1452777,18507421696,0.348,0.239,18.066,-1.98,-9.876,11.654,-0.807,-6.478,8.022,0.63,0.187,12.436,0.976,0.291,12.915,8.89,13.321,1205.953,1328.183,866.589,2.841,39.682,206.686,283.096,0.424,42790.965,3.359,0,0,1.289,0.887,13.25,12.046,-6.412,-4.414,1.73,1.191,1.23,0.847,3.494,2.405,0.014,0.02,62.166,0.056,0.077,0.041,0.147,0.089,0.131,0.087,0.18,0.03,0.04,0.034,0.09,0.014,0,0.031,-0.121,0.037,0.009,0.082,0,0.001,0.001,0,17.5,19.25,-2.361,-13.067
Estonia,1996,EST,1434670,19179796480,0.361,0.252,19.042,0.976,5.402,13.29,1.635,14.033,9.263,0.693,0.201,13.273,0.993,0.288,13.448,9.374,13.682,1224.995,1341.473,880.038,2.841,41.104,200.934,286.887,0.443,46012.348,3.442,0,0,1.422,0.991,14.01,12.797,-5.752,-4.01,1.67,1.164,1.2,0.836,3.791,2.643,0.014,0.019,66.013,0.057,0.079,0.045,0.149,0.087,0.129,0.086,0.18,0.029,0.04,0.032,0.088,0.014,0,0.032,-0.109,0.039,0.009,0.081,0,0.001,0.001,0,18.36,20.1,-2.276,-11.951
Estonia,1997,EST,1421491,21099665408,0.396,0.279,18.685,-0.358,-1.879,14.508,1.218,9.163,10.206,0.688,0.223,13.144,0.886,0.287,13.191,9.28,14.078,1243.68,1355.981,893.229,2.841,42.498,196.757,290.568,0.467,45746.02,3.082,0,0,1.393,0.98,13.809,12.592,-4.177,-2.938,1.63,1.147,1.19,0.837,3.681,2.589,0.017,0.024,65.028,0.06,0.077,0.046,0.147,0.086,0.128,0.085,0.179,0.029,0.039,0.031,0.087,0.014,0,0.032,-0.059,0.038,0.011,0.081,0,0.001,0.001,0,17.9,19.63,-2.73,-14.609
Estonia,1998,EST,1411151,21616367616,0.404,0.286,16.942,-1.742,-9.325,11.739,-2.768,-19.082,8.319,0.543,0.201,12.006,0.784,0.29,11.499,8.149,14.482,1260.622,1367.72,904.728,2.841,43.832,191.554,294.215,0.524,41335.852,2.698,0,0,1.334,0.946,13.514,12.337,-5.203,-3.687,1.57,1.113,1.22,0.865,3.647,2.585,0.041,0.057,58.331,0.061,0.07,0.04,0.132,0.085,0.127,0.084,0.178,0.028,0.039,0.03,0.085,0.015,0,0.03,-0.095,0.037,0.026,0.08,0,0.001,0.001,0,17.41,19.07,0.16,0.945
Estonia,1999,EST,1403494,21088651264,0.361,0.257,15.955,-0.987,-5.826,11.961,0.222,1.892,8.523,0.567,0.223,11.368,0.757,0.297,10.92,7.781,14.843,1276.577,1379.681,915.648,2.841,45.128,187.56,297.541,0.577,38287.996,2.548,0,0,1.296,0.923,12.882,11.813,-3.994,-2.846,1.52,1.083,1.2,0.855,3.326,2.37,0.037,0.052,53.737,0.052,0.065,0.04,0.123,0.084,0.125,0.083,0.177,0.027,0.038,0.029,0.084,0.015,0,0.028,-0.073,0.033,0.024,0.079,0,0.001,0.001,0,16.58,18.08,3.822,23.954
Estonia,2000,EST,1396881,22945026048,0.374,0.268,15.5,-0.455,-2.851,7.586,-4.375,-36.578,5.431,0.331,0.137,11.096,0.676,0.279,10.849,7.766,15.217,1292.077,1387.267,926.497,2.841,46.631,179.646,300.27,0.622,39722.039,2.418,0,0,1.503,1.076,12.657,11.626,-7.914,-5.666,1.47,1.052,1.22,0.873,2.729,1.954,0.033,0.046,55.487,0.052,0.061,0.025,0.118,0.083,0.124,0.082,0.176,0.027,0.038,0.028,0.082,0.015,0,0.032,-0.155,0.026,0.021,0.078,0,0.001,0.001,0,16.24,17.68,4.813,31.051
Estonia,2001,EST,1388000,24006164480,0.38,0.274,15.9,0.4,2.58,5.751,-1.835,-24.19,4.143,0.24,0.099,11.456,0.662,0.275,10.679,7.694,15.596,1307.978,1393.018,937.175,2.841,48.243,169.497,303.452,0.671,41673.484,2.409,0,0,1.611,1.161,13.055,12.032,-10.149,-7.312,1.45,1.045,1.2,0.865,3.182,2.292,0.035,0.049,57.843,0.05,0.062,0.019,0.115,0.081,0.122,0.081,0.175,0.026,0.038,0.026,0.081,0.016,0,0.034,-0.214,0.031,0.023,0.077,0,0.001,0.001,0,16.7,18.12,3.053,19.199
Estonia,2002,EST,1379241,25057701888,0.356,0.258,15.383,-0.517,-3.253,10.693,4.942,85.935,7.753,0.427,0.186,11.153,0.614,0.267,10.381,7.527,15.953,1323.361,1403.712,947.557,2.841,49.602,164.807,306.684,0.724,41766.359,2.299,0,0,1.36,0.986,12.819,11.811,-4.69,-3.4,1.44,1.044,1.19,0.863,3.232,2.343,0.039,0.054,57.606,0.045,0.059,0.034,0.107,0.08,0.121,0.08,0.174,0.025,0.038,0.025,0.079,0.016,0,0.028,-0.091,0.031,0.025,0.076,0,0.001,0.001,0,16.29,17.68,4.44,28.861
Estonia,2003,EST,1370663,26485059584,0.335,0.245,17.279,1.896,12.324,8.998,-1.695,-15.85,6.565,0.34,0.143,12.606,0.652,0.275,12.168,8.878,16.288,1340.64,1412.71,959.725,2.841,51.149,156.526,309.858,0.779,45834.828,2.372,0,0,1.547,1.129,14.351,13.337,-8.281,-6.041,1.4,1.021,1.23,0.897,3.174,2.316,0.04,0.054,62.824,0.039,0.062,0.027,0.116,0.078,0.119,0.079,0.173,0.025,0.037,0.024,0.078,0.017,0,0.03,-0.146,0.03,0.025,0.076,0,0.001,0.001,0,18.28,19.67,3.427,19.833
Estonia,2004,EST,1362489,27701385216,0.365,0.268,17.342,0.063,0.366,15.474,6.475,71.961,11.357,0.559,0.241,12.728,0.626,0.271,12.012,8.816,16.653,1357.982,1428.184,971.737,2.841,52.891,154.657,313.032,0.829,47047.777,2.314,0,0,1.742,1.278,14.54,13.534,-1.869,-1.371,1.41,1.035,1.25,0.917,3.174,2.329,0.037,0.05,64.102,0.04,0.061,0.046,0.11,0.077,0.118,0.079,0.172,0.024,0.037,0.023,0.077,0.017,0,0.033,-0.035,0.029,0.022,0.075,0,0.001,0.001,0,18.44,19.81,3.484,20.087
Estonia,2005,EST,1354665,29813616640,0.373,0.275,17.11,-0.233,-1.341,12.493,-2.981,-19.262,9.222,0.419,0.194,12.63,0.574,0.265,11.743,8.669,17.026,1375.092,1440.677,983.48,2.841,54.632,150.041,316.236,0.877,47588.281,2.162,0,0,1.741,1.285,14.727,13.723,-4.617,-3.408,1.35,0.997,1.23,0.908,3.205,2.366,0.035,0.048,64.466,0.039,0.058,0.036,0.102,0.075,0.116,0.078,0.17,0.023,0.037,0.022,0.075,0.017,0,0.032,-0.098,0.029,0.02,0.074,0,0.001,0.001,0,18.59,19.95,2.243,13.11
Estonia,2006,EST,1346711,32350019584,0.414,0.307,16.454,-0.655,-3.831,12.277,-0.216,-1.727,9.117,0.38,0.193,12.218,0.509,0.258,11.044,8.201,17.439,1391.546,1452.954,994.524,2.841,56.361,145.864,319.452,0.93,47286.48,1.969,0,0,1.729,1.284,13.901,12.898,-4.177,-3.102,1.34,0.995,1.23,0.913,3.215,2.387,0.039,0.053,63.681,0.039,0.054,0.034,0.091,0.073,0.115,0.077,0.169,0.023,0.037,0.022,0.074,0.017,0,0.031,-0.082,0.029,0.021,0.073,0,0.001,0.001,0,17.37,18.72,4.739,28.799
Estonia,2007,EST,1340576,34297835520,0.597,0.445,19.966,3.512,21.344,14.763,2.486,20.25,11.013,0.43,0.2,14.894,0.582,0.271,14.257,10.635,18.036,1411.513,1467.718,1008.781,2.841,58.098,140.661,322.774,0.983,55017.598,2.15,0,0,1.737,1.296,16.985,15.986,-5.203,-3.881,1.33,0.992,1.28,0.955,3.322,2.478,0.04,0.053,73.755,0.053,0.063,0.041,0.112,0.073,0.113,0.076,0.168,0.022,0.037,0.021,0.073,0.017,0,0.031,-0.117,0.029,0.021,0.072,0,0.001,0.001,0,21.43,22.77,1.284,6.433
Estonia,2008,EST,1337013,31920816128,0.603,0.451,17.89,-2.076,-10.398,13.823,-0.94,-6.369,10.339,0.433,0.204,13.381,0.56,0.264,12.322,9.216,18.639,1429.403,1481.541,1021.103,2.841,59.779,136.594,326.011,1.03,50750.434,2.126,0,0,1.682,1.258,15.856,14.861,-4.067,-3.042,1.31,0.98,1.34,1.002,3.237,2.421,0.035,0.047,67.854,0.053,0.056,0.038,0.093,0.072,0.112,0.076,0.166,0.021,0.036,0.02,0.072,0.017,0,0.029,-0.088,0.029,0.018,0.072,0,0.001,0.001,0,19.87,21.2,-0.354,-1.981
